

               Level           Num Files         Num Entries
             Level-0                   0                   0
             Level-1                   3                1569
             Level-2                  11                5154
             Level-3                  46               17583
             Level-4                 120               54022
             Level-5                 150              162443
             Level-6                  31               38817
             Total:                  361              279588
rocksdb.blobdb.cache.bytes.write COUNT : 0
rocksdb.read.async.micros COUNT : 0
rocksdb.async.read.error.count COUNT : 0
rocksdb.secondary.cache.filter.hits COUNT : 0
rocksdb.secondary.cache.index.hits COUNT : 0
rocksdb.secondary.cache.data.hits COUNT : 0
rocksdb.table.open.prefetch.tail.miss COUNT : 0
rocksdb.table.open.prefetch.tail.hit COUNT : 48398
rocksdb.timestamp.filter.table.checked COUNT : 0
rocksdb.timestamp.filter.table.filtered COUNT : 0
rocksdb.bytes.compressed.from COUNT : 0
rocksdb.bytes.compressed.to COUNT : 0
rocksdb.bytes.compression_bypassed COUNT : 3426735714
rocksdb.bytes.compression.rejected COUNT : 0
rocksdb.number.block_compression_bypassed COUNT : 829531
rocksdb.number.block_compression_rejected COUNT : 0
rocksdb.bytes.decompressed.from COUNT : 0
rocksdb.bytes.decompressed.to COUNT : 0
rocksdb.db.get.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.db.write.micros P50 : 13.450447 P95 : 21.979223 P99 : 52.630864 P100 : 1245.000000 COUNT : 375001 SUM : 5454631
rocksdb.compaction.times.micros P50 : 20310.412574 P95 : 44972.857143 P99 : 49272.122449 P100 : 53794.000000 COUNT : 1549 SUM : 32635778
rocksdb.compaction.times.cpu_micros P50 : 8622.481343 P95 : 19374.576271 P99 : 21474.915254 P100 : 21916.000000 COUNT : 1549 SUM : 13723521
rocksdb.subcompaction.setup.times.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.table.sync.micros P50 : 2402.617801 P95 : 2864.397906 P99 : 4488.000000 P100 : 11561.000000 COUNT : 196 SUM : 398252
rocksdb.compaction.outfile.sync.micros P50 : 855.537565 P95 : 2234.410112 P99 : 2766.882022 P100 : 2803.000000 COUNT : 4739 SUM : 4419453
rocksdb.wal.file.sync.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.manifest.file.sync.micros P50 : 403.003802 P95 : 570.513308 P99 : 829.751515 P100 : 2132.000000 COUNT : 1958 SUM : 786252
rocksdb.table.open.io.micros P50 : 221.387108 P95 : 475.439815 P99 : 877.301042 P100 : 5228.000000 COUNT : 12837 SUM : 3178395
rocksdb.db.multiget.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.read.block.compaction.micros P50 : 1.376769 P95 : 2.399987 P99 : 5.155649 P100 : 8724.000000 COUNT : 759323 SUM : 11944463
rocksdb.read.block.get.micros P50 : 1.631135 P95 : 5.333988 P99 : 636.685090 P100 : 6037.000000 COUNT : 892715 SUM : 17386505
rocksdb.write.raw.block.micros P50 : 0.745688 P95 : 4.123260 P99 : 30.834709 P100 : 2868.000000 COUNT : 849271 SUM : 4836796
rocksdb.numfiles.in.singlecompaction P50 : 2.094037 P95 : 5.000000 P99 : 6.939130 P100 : 10.000000 COUNT : 1760 SUM : 4833
rocksdb.db.seek.micros P50 : 989.444444 P95 : 4950.000000 P99 : 8250.000000 P100 : 8353.000000 COUNT : 100 SUM : 131301
rocksdb.db.write.stall P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.sst.read.micros P50 : 165.777176 P95 : 1277.245187 P99 : 4058.408135 P100 : 8701.000000 COUNT : 70537 SUM : 28640405
rocksdb.file.read.flush.micros P50 : 88.878788 P95 : 237.025210 P99 : 612.866667 P100 : 1928.000000 COUNT : 666 SUM : 79137
rocksdb.file.read.compaction.micros P50 : 91.288363 P95 : 2799.765918 P99 : 6361.153584 P100 : 8701.000000 COUNT : 26281 SUM : 12632097
rocksdb.file.read.db.open.micros P50 : 138.333333 P95 : 311.750000 P99 : 460.000000 P100 : 460.000000 COUNT : 41 SUM : 6236
rocksdb.num.subcompactions.scheduled P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.bytes.per.read P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.bytes.per.write P50 : 1040.000000 P95 : 1040.000000 P99 : 1040.000000 P100 : 1040.000000 COUNT : 375001 SUM : 390000025
rocksdb.bytes.per.multiget P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.bytes.compressed P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.bytes.decompressed P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.compression.times.nanos P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.decompression.times.nanos P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.read.num.merge_operands P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.key.size P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.value.size P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.write.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.get.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.multiget.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.seek.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.next.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.prev.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.blob.file.write.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.blob.file.read.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.blob.file.sync.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.compression.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.decompression.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.db.flush.micros P50 : 9019.172932 P95 : 13593.534483 P99 : 18100.000000 P100 : 19342.000000 COUNT : 195 SUM : 1908394
rocksdb.sst.batch.size P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.num.index.and.filter.blocks.read.per.level P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.num.sst.read.per.level P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.error.handler.autoresume.retry.count P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.async.read.bytes P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.poll.wait.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.prefetched.bytes.discarded P50 : 4286.142822 P95 : 14015.295481 P99 : 21945.585168 P100 : 838693.000000 COUNT : 21387 SUM : 133371193
rocksdb.multiget.io.batch.size P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.num.level.read.per.multiget P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.async.prefetch.abort.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.table.open.prefetch.tail.read.bytes P50 : 5082.560167 P95 : 17293.032015 P99 : 21161.054614 P100 : 28160.000000 COUNT : 12837 SUM : 76104704
