Range Query No.,Compacted,Skipped
344,0,1887
345,0,1922
346,0,1859
347,0,1714
348,0,1960
349,0,1761
350,0,1775
351,0,1451
352,0,2697
353,0,1535
354,0,1640
355,0,2676
356,0,1663
357,0,1771
358,0,1641
359,0,1910
360,0,1923
361,0,1921
362,0,1703
363,0,1994
364,0,2739
365,0,1376
366,0,1953
367,0,2599
368,0,1416
369,0,1793
370,0,2917
371,0,1480
372,0,1390
373,0,1671
374,0,2682
375,0,1410
376,0,1460
377,0,1439
378,0,1486
379,0,1796
380,0,2986
381,0,2636
382,0,2506
383,0,1658
384,0,2241
385,0,1567
386,0,2147
387,0,1655
388,0,1615
389,0,1743
390,0,2822
391,0,1652
392,0,2494
393,0,2892
394,0,1690
395,0,2686
396,0,2304
397,0,1641
398,0,2130
399,0,1739
400,0,2078
401,0,2195
402,0,2052
403,0,1772
404,0,2073
405,0,2849
406,0,2134
407,0,1622
408,0,1869
409,0,2253
410,0,2254
411,0,2247
412,0,2402
413,0,2742
414,0,1967
415,0,2161
416,0,2076
417,0,1715
418,0,2115
419,0,2009
420,0,2231
421,0,2492
422,0,2095
423,0,2104
424,0,2114
425,0,2434
426,0,2156
427,0,2198
428,0,2440
429,0,2187
430,0,2188
431,0,2419
432,0,2650
433,0,1629
434,0,2163
435,0,2337
436,0,2367
437,0,2292
438,0,2294
439,0,1111
440,0,2571
441,0,2518
442,0,1889
443,0,2360
444,0,2727
445,0,2397
446,0,2316
447,0,2435
448,0,2869
449,0,2408
450,0,2514
451,0,1251
452,0,2074
453,0,2767
454,0,1384
455,0,1388
456,0,1645
457,0,1842
458,0,2478
459,0,2731
460,0,2641
461,0,1454
462,0,1249
463,0,1950
464,0,1940
465,0,2385
466,0,1395
467,0,1374
468,0,1540
469,0,1742
470,0,2529
471,0,2574
472,0,1710
473,0,2631
474,0,3164
475,0,2278
476,0,1753
477,0,1467
478,0,1680
479,0,2748
480,0,1589
481,0,2766
482,0,1713
483,0,1983
484,0,3040
485,0,2002
486,0,2002
487,0,1813
488,0,3445
489,0,2873
490,0,2060
491,0,2476
492,0,1600
493,0,2108
494,0,2591
495,0,2123
496,0,1874
497,0,2716
498,0,2149
499,0,2165
500,0,2189
501,0,2823
502,0,2203
503,0,2028
504,0,2371
505,0,1727
506,0,2804
507,0,2567
508,0,1914
509,0,2549
510,0,1777
511,0,2097
512,0,1787
513,0,1793
514,0,1811
515,0,1981
516,0,1815
517,0,2996
518,0,2993
519,0,1994
520,0,1889
521,0,1893
522,0,2999
523,0,2452
524,0,2178
525,0,1981
526,0,1992
527,0,2549
528,0,2006
529,0,2008
530,0,2049
531,0,3054
532,0,2185
533,0,2402
534,0,1956
535,0,2275
536,0,1979
537,0,2158
538,0,1987
539,0,2397
540,0,2349
541,0,3031
542,0,2064
543,0,2073
544,0,2103
545,0,2463
546,0,2219
547,0,3433
548,0,2677
549,0,3030
550,0,3179
551,0,2139
552,0,2304
553,0,2465
554,0,2361
555,0,1939
556,0,2529
557,0,2637
558,0,2807
559,0,2016
560,0,2749
561,0,2065
562,0,2504
563,0,2377
564,0,3035
565,0,2701
566,0,2534
567,0,2454
568,0,3019
569,0,2466
570,0,2453
571,0,2287
572,0,2813
573,0,2505
574,0,2519
575,0,2506
576,0,1795
577,0,2541
578,0,1730
579,0,2620
580,0,1429
581,0,2645
582,0,1768
583,0,2673
584,0,1468
585,0,1570
586,0,2394
587,0,2725
588,0,2732
589,0,3016
590,0,1302
591,0,2844
592,0,1173
593,0,2766
594,0,2951
595,0,2784
596,0,2801
597,0,2996
598,0,1284
599,0,2815
600,0,2984
601,0,3110
602,0,3198
603,0,2976
604,0,3275
605,0,2978
606,0,2748
607,0,1419
608,0,3044
609,0,2518
610,0,3071
611,0,3073
612,0,2846
613,0,1511
614,0,2406
615,0,3034
616,0,3072
617,0,3177
618,0,3214
619,0,3458
620,0,3481
621,0,1536
622,0,2980
623,0,3155
624,0,3059
625,0,1452
626,0,3288
627,0,1964
628,0,1615
629,0,3249
630,0,3413
631,0,3180
632,0,3351
633,0,3294
634,0,3307
635,0,3318
636,0,1763
637,0,1762
638,0,3420
639,0,3703
640,0,3341
641,0,3428
642,0,2648
643,0,2776
644,0,3456
645,0,3473
646,0,3844
647,0,3270
648,0,2313
649,0,3509
650,0,2823
651,0,3828
652,0,3508
653,0,3509
654,0,3508
655,0,3517
656,0,3517
657,0,3798
658,0,3742
659,0,3978
660,0,3768
661,0,3516
662,0,3930
663,0,3785
664,0,2440
665,0,3574
666,0,3969
667,0,3613
668,0,3880
669,0,3283
670,0,3722
671,0,3737
672,0,3645
673,0,3836
674,0,2378
675,0,2855
676,0,3781
677,0,3245
678,0,3879
679,0,3790
680,0,3956
681,0,4001
682,0,3951
683,0,3334
684,0,3888
685,0,3887
686,0,4291
687,0,3913
688,0,4121
689,0,2397
690,0,2434
691,0,3797
692,0,2465
693,0,4256
694,0,4069
695,0,4001
696,0,3011
697,0,4066
698,0,4108
699,0,3928
700,0,4338
701,0,3613
702,0,3637
703,0,2742
704,0,4396
705,0,3666
706,0,2893
707,0,3707
708,0,3750
709,0,3779
710,0,4414
711,0,2691
712,0,3826
713,0,4543
714,0,4481
715,0,3870
716,0,3756
717,0,3887
718,0,3263
719,0,3906
720,0,4464
721,0,4317
722,0,4322
723,0,3897
724,0,3336
725,0,2768
726,0,3079
727,0,4016
728,0,3449
729,0,3111
730,0,4032
731,0,3395
732,0,4453
733,0,3322
734,0,2852
735,0,2944
736,0,4420
737,0,4726
738,0,2585
739,0,4730
740,0,2843
741,0,4873
742,0,2741
743,0,4872
744,0,3467
745,0,2769
746,0,4872
747,0,4718
748,0,2953
749,0,2846
750,0,3035
751,0,2869
752,0,2885
753,0,4814
754,0,4842
755,0,4995
756,0,2818
757,0,5270
758,0,4806
759,0,4887
760,0,4829
761,0,4976
762,0,2839
763,0,4665
764,0,4986
765,0,5081
766,0,3225
767,0,3185
768,0,5350
769,0,3228
770,0,4961
771,0,4056
772,0,5152
773,0,2952
774,0,4524
775,0,4933
776,0,5230
777,0,5115
778,0,3354
779,0,3370
780,0,4931
781,0,3480
782,0,2970
783,0,4043
784,0,5086
785,0,4970
786,0,5327
787,0,3531
788,0,3536
789,0,3541
790,0,4292
791,0,5337
792,0,3933
793,0,3603
794,0,3558
795,0,4222
796,0,3982
797,0,3635
798,0,3672
799,0,5451
800,0,5523
801,0,3897
802,0,5570
803,0,4157
804,0,3523
805,0,5589
806,0,5647
807,0,5604
808,0,3603
809,0,3811
810,0,3717
811,0,5682
812,0,5649
813,0,3920
814,0,5524
815,0,4170
816,0,3923
817,0,4592
818,0,3804
819,0,5536
820,0,3564
821,0,5620
822,0,5730
823,0,3959
824,0,5743
825,0,4058
826,0,5679
827,0,3965
828,0,4723
829,0,5081
830,0,4049
831,0,4059
832,0,4094
833,0,4331
834,0,5764
835,0,3278
836,0,3839
837,0,4038
838,0,3504
839,0,3501
840,0,5461
841,0,5742
842,0,6033
843,0,3562
844,0,3576
845,0,6180
846,0,5713
847,0,5063
848,0,4277
849,0,3686
850,0,5196
851,0,3579
852,0,6062
853,0,4511
854,0,3620
855,0,3749
856,0,3757
857,0,5231
858,0,6396
859,0,3820
860,0,4881
861,0,4197
862,0,6180
863,0,5028
864,0,5006
865,0,3816
866,0,5127
867,0,4315
868,0,5088
869,0,3827
870,0,4255
871,0,6214
872,0,6222
873,0,4387
874,0,6249
875,0,3903
876,0,3903
877,0,5689
878,0,3923
879,0,3959
880,0,5773
881,0,3971
882,0,4906
883,0,3997
884,0,3912
885,0,5300
886,0,3973
887,0,5841
888,0,4059
889,0,4304
890,0,4105
891,0,5289
892,0,6047
893,0,4098
894,0,4101
895,0,4141
896,0,4130
897,0,5033
898,0,4150
899,0,4156
900,0,4637
901,0,6062
902,0,5681
903,0,5958
904,0,6035
905,0,4347
906,0,6115
907,0,5792
908,0,4297
909,0,6105
910,0,5938
911,0,5760
912,0,5170
913,0,6230
914,0,5210
915,0,5204
916,0,4410
917,0,6363
918,0,4260
919,0,4416
920,0,5408
921,0,6250
922,0,4665
923,0,4768
924,0,5387
925,0,5019
926,0,4389
927,0,6400
928,0,6331
929,0,4628
930,0,5511
931,0,6265
932,0,4673
933,0,4678
934,0,5575
935,0,6560
936,0,6485
937,0,6495
938,0,6303
939,0,4734
940,0,4765
941,0,5639
942,0,5682
943,0,4738
944,0,4731
945,0,4889
946,0,4702
947,0,5425
948,0,6583
949,0,5840
950,0,4741
951,0,5938
952,0,4827
953,0,5432
954,0,5590
955,0,5646
956,0,6512
957,0,6468
958,0,6554
959,0,5409
960,0,4749
961,0,4855
962,0,6245
963,0,5825
964,0,6153
965,0,6248
966,0,5727
967,0,4889
968,0,4866
969,0,5495
970,0,5740
971,0,5604
972,0,6102
973,0,5530
974,0,4984
975,0,5043
976,0,5055
977,0,4976
978,0,5055
979,0,6243
980,0,5092
981,0,5117
982,0,5132
983,0,5439
984,0,5157
985,0,5036
986,0,6339
987,0,6217
988,0,5211
989,0,5441
990,0,5232
991,0,5643
992,0,5981
993,0,6446
994,0,5605
995,0,5278
996,0,7194
997,0,6469
998,0,6525
999,0,5305
1000,0,6512
1001,0,5678
1002,0,5840
1003,0,5837
1004,0,5798
1005,0,6058
1006,0,5636
1007,0,6380
1008,0,5678
1009,0,5800
1010,0,5571
1011,0,7164
1012,0,6878
1013,0,5421
1014,0,7189
1015,0,5499
1016,0,5519
1017,0,6600
1018,0,5733
1019,0,5542
1020,0,5300
1021,0,5807
1022,0,6262
1023,0,6333
1024,0,5573
1025,0,5576
1026,0,6686
1027,0,5608
1028,0,5551
1029,0,5253
1030,0,6999
1031,0,5666
1032,0,6696
1033,0,5456
1034,0,5701
1035,0,6547
1036,0,5506
1037,0,5601
1038,0,5586
1039,0,5575
1040,0,5573
1041,0,5643
1042,0,5592
1043,0,5561
1044,0,5697
1045,0,5621
1046,0,5819
1047,0,5925
1048,0,5833
1049,0,6300
1050,0,5991
1051,0,5869
1052,0,5880
1053,0,6532
1054,0,5985
1055,0,6341
1056,0,5976
1057,0,6559
1058,0,5313
1059,0,6871
1060,0,5610
1061,0,5546
1062,0,6466
1063,0,5531
1064,0,6311
1065,0,6517
1066,0,6493
1067,0,6350
1068,0,5683
1069,0,5546
1070,0,6661
1071,0,5731
1072,0,6505
1073,0,5394
1074,0,5853
1075,0,5758
1076,0,5962
1077,0,5804
1078,0,6115
1079,0,5829
1080,0,5867
1081,0,5636
1082,0,5752
1083,0,5487
1084,0,5917
1085,0,6288
1086,0,5573
1087,0,5354
1088,0,5441
1089,0,5943
1090,0,5761
1091,0,5961
1092,0,6505
1093,0,6289
1094,0,6071
1095,0,5669
1096,0,6385
1097,0,4826
1098,0,5914
1099,0,5448
1100,0,6472
1101,0,5959
1102,0,5989
1103,0,5345
1104,0,6045
1105,0,6047
1106,0,3794
1107,0,6064
1108,0,3898
1109,0,6465
1110,0,6364
1111,0,4539
1112,0,6145
1113,0,4565
1114,0,6164
1115,0,6821
1116,0,6391
1117,0,6603
1118,0,6207
1119,0,6597
1120,0,5881
1121,0,6806
1122,0,6117
1123,0,6287
1124,0,6816
1125,0,6320
1126,0,6072
1127,0,6793
1128,0,4274
1129,0,6114
1130,0,6119
1131,0,6122
1132,0,6903
1133,0,4596
1134,0,4425
1135,0,4319
1136,0,4576
1137,0,4566
1138,0,6248
1139,0,7180
1140,0,5256
1141,0,4445
1142,0,5874
1143,0,5890
1144,0,4213
1145,0,5915
1146,0,5303
1147,0,6159
1148,0,6205
1149,0,4803
1150,0,7026
1151,0,6219
1152,0,4569
1153,0,6857
1154,0,5188
1155,0,4540
1156,0,4710
1157,0,6325
1158,0,6539
1159,0,6453
1160,0,6064
1161,0,5827
1162,0,5318
1163,0,4477
1164,0,5765
1165,0,5027
1166,0,6214
1167,0,7114
1168,0,6229
1169,0,6697
1170,0,4477
1171,0,6024
1172,0,4984
1173,0,6255
1174,0,6281
1175,0,5960
1176,0,6515
1177,0,5261
1178,0,6896
1179,0,6072
1180,0,6336
1181,0,5125
1182,0,5339
1183,0,6775
1184,0,6228
1185,0,5756
1186,0,6439
1187,0,6454
1188,0,5814
1189,0,4728
1190,0,5362
1191,0,5538
1192,0,6513
1193,0,6773
1194,0,5008
1195,0,6544
1196,0,6400
1197,0,6130
1198,0,6841
1199,0,6625
1200,0,6648
1201,0,6375
1202,0,6783
1203,0,6851
1204,0,6678
1205,0,4501
1206,0,5942
1207,0,4473
1208,0,4391
1209,0,6488
1210,0,6909
1211,0,4065
1212,0,7021
1213,0,3899
1214,0,5795
1215,0,5506
1216,0,6839
1217,0,6870
1218,0,7128
1219,0,6570
1220,0,6326
1221,0,4896
1222,0,6822
1223,0,6303
1224,0,6861
1225,0,6868
1226,0,5942
1227,0,7327
1228,0,6938
1229,0,4354
1230,0,3817
1231,0,7419
1232,0,3937
1233,0,6961
1234,0,6961
1235,0,6977
1236,0,6988
1237,0,6584
1238,0,6315
1239,0,6042
1240,0,6767
1241,0,7091
1242,0,7094
1243,0,6549
1244,0,3951
1245,0,4475
1246,0,5985
1247,0,5863
1248,0,6400
1249,0,6182
1250,0,3986
1251,0,7224
1252,0,6778
1253,0,5288
1254,0,3899
1255,0,7419
1256,0,7244
1257,0,5839
1258,0,7260
1259,0,4045
1260,0,6422
1261,0,5240
1262,0,3545
1263,0,6769
1264,0,6771
1265,0,4557
1266,0,3492
1267,0,6806
1268,0,3403
1269,0,6820
1270,0,7786
1271,0,6885
1272,0,6142
1273,0,5610
1274,0,5967
1275,0,5683
1276,0,6958
1277,0,5525
1278,0,6166
1279,0,6996
1280,0,7014
1281,0,7017
1282,0,7121
1283,0,7019
1284,0,7036
1285,0,7046
1286,0,6738
1287,0,6178
1288,0,4002
1289,0,7183
1290,0,5226
1291,0,4351
1292,0,6929
1293,0,6361
1294,0,6947
1295,0,6817
1296,0,6423
1297,0,3760
1298,0,6357
1299,0,7012
1300,0,5753
1301,0,7520
1302,0,6638
1303,0,6935
1304,0,4165
1305,0,6797
1306,0,7182
1307,0,7156
1308,0,7177
1309,0,6969
1310,0,7499
1311,0,3338
1312,0,7203
1313,0,4621
1314,0,7701
1315,0,7276
1316,0,7215
1317,0,4684
1318,0,5014
1319,0,7286
1320,0,7369
1321,0,3587
1322,0,6891
1323,0,7410
1324,0,7450
1325,0,3703
1326,0,7065
1327,0,3676
1328,0,7511
1329,0,3854
1330,0,7315
1331,0,7382
1332,0,3843
1333,0,7497
1334,0,4395
1335,0,4466
1336,0,7390
1337,0,7774
1338,0,7469
1339,0,3406
1340,0,3978
1341,0,4557
1342,0,7853
1343,0,7772
1344,0,7535
1345,0,6217
1346,0,3717
1347,0,3952
1348,0,3447
1349,0,7629
1350,0,7049
1351,0,7188
1352,0,4448
1353,0,7135
1354,0,7731
1355,0,7226
1356,0,7551
1357,0,4352
1358,0,7165
1359,0,5941
1360,0,7048
1361,0,7157
1362,0,7008
1363,0,4511
1364,0,7136
1365,0,7838
1366,0,4684
1367,0,4569
1368,0,7826
1369,0,4686
1370,0,7247
1371,0,6062
1372,0,7414
1373,0,7409
1374,0,4785
1375,0,5137
1376,0,3677
1377,0,7383
1378,0,6617
1379,0,5904
1380,0,7017
1381,0,7538
1382,0,4391
1383,0,7456
1384,0,3779
1385,0,5978
1386,0,7558
1387,0,3830
1388,0,7526
1389,0,7939
1390,0,7157
1391,0,6025
1392,0,5447
1393,0,7595
1394,0,7606
1395,0,7609
1396,0,7632
1397,0,8046
1398,0,4103
1399,0,8009
1400,0,3682
1401,0,6843
1402,0,6253
1403,0,7655
1404,0,7684
1405,0,7004
1406,0,6465
1407,0,7711
1408,0,6426
1409,0,4780
1410,0,7582
1411,0,7595
1412,0,6839
1413,0,4890
1414,0,6268
1415,0,7675
1416,0,6319
1417,0,7661
1418,0,3723
1419,0,4205
1420,0,7665
1421,0,7702
1422,0,6532
1423,0,4050
1424,0,7826
1425,0,4964
1426,0,7735
1427,0,6969
1428,0,4636
1429,0,6077
1430,0,6411
1431,0,7525
1432,0,7640
1433,0,7982
1434,0,7576
1435,0,7577
1436,0,7577
1437,0,7610
1438,0,4230
1439,0,7611
1440,0,7590
1441,0,3807
1442,0,4494
1443,0,7000
1444,0,6587
1445,0,6605
1446,0,5411
1447,0,6294
1448,0,3931
1449,0,6707
1450,0,6762
1451,0,6783
1452,0,5406
1453,0,6831
1454,0,6835
1455,0,5830
1456,0,6701
1457,0,6815
1458,0,6149
1459,0,6771
1460,0,4802
1461,0,6222
1462,0,6895
1463,0,5836
1464,0,6422
1465,0,6938
1466,0,4595
1467,0,4471
1468,0,6816
1469,0,4892
1470,0,5093
1471,0,6843
1472,0,5070
1473,0,7119
1474,0,6399
1475,0,5456
1476,0,6258
1477,0,4830
1478,0,7007
1479,0,6214
1480,0,5024
1481,0,6804
1482,0,7289
1483,0,5645
1484,0,7061
1485,0,5384
1486,0,6737
1487,0,5150
1488,0,7207
1489,0,4811
1490,0,6802
1491,0,6406
1492,0,5361
1493,0,6325
1494,0,5209
1495,0,7492
1496,0,6694
1497,0,4771
1498,0,5497
1499,0,5876
1500,0,7604
1501,0,6546
1502,0,6455
1503,0,7418
1504,0,6168
1505,0,5220
1506,0,4769
1507,0,5793
1508,0,5513
1509,0,7672
1510,0,5191
1511,0,7407
1512,0,6729
1513,0,7071
1514,0,5258
1515,0,6728
1516,0,7779
1517,0,5587
1518,0,7755
1519,0,6609
1520,0,7122
1521,0,7163
1522,0,7807
1523,0,6959
1524,0,6570
1525,0,5776
1526,0,5791
1527,0,7683
1528,0,6800
1529,0,5696
1530,0,7746
1531,0,7876
1532,0,7881
1533,0,5955
1534,0,6906
1535,0,7803
1536,0,5122
1537,0,5704
1538,0,5236
1539,0,4243
1540,0,6990
1541,0,5507
1542,0,7952
1543,0,6912
1544,0,7570
1545,0,7967
1546,0,5357
1547,0,5032
1548,0,7032
1549,0,7780
1550,0,7997
1551,0,8005
1552,0,8062
1553,0,8065
1554,0,5077
1555,0,5389
1556,0,5617
1557,0,8100
1558,0,6603
1559,0,8135
1560,0,4673
1561,0,6140
1562,0,7273
1563,0,6160
1564,0,6058
1565,0,6173
1566,0,6507
1567,0,4836
1568,0,5825
1569,0,8156
1570,0,4901
1571,0,5684
1572,0,6783
1573,0,8204
1574,0,8208
1575,0,5743
1576,0,6420
1577,0,6882
1578,0,8275
1579,0,8284
1580,0,5566
1581,0,8302
1582,0,6227
1583,0,5069
1584,0,5837
1585,0,7365
1586,0,7365
1587,0,7354
1588,0,7398
1589,0,6397
1590,0,7415
1591,0,7512
1592,0,7480
1593,0,7508
1594,0,6411
1595,0,7526
1596,0,5268
1597,0,7116
1598,0,6537
1599,0,7163
1600,0,7194
1601,0,7252
1602,0,7574
1603,0,7752
1604,0,7268
1605,0,7000
1606,0,6953
1607,0,6051
1608,0,4802
1609,0,6318
1610,0,5006
1611,0,7062
1612,0,7065
1613,0,7652
1614,0,6026
1615,0,7800
1616,0,7076
1617,0,6753
1618,0,6526
1619,0,7064
1620,0,6924
1621,0,7067
1622,0,7083
1623,0,7334
1624,0,6685
1625,0,7081
1626,0,6372
1627,0,6855
1628,0,7963
1629,0,7247
1630,0,6336
1631,0,6279
1632,0,6409
1633,0,6851
1634,0,6427
1635,0,4682
1636,0,5715
1637,0,6485
1638,0,6610
1639,0,6644
1640,0,6284
1641,0,6474
1642,0,6559
1643,0,6578
1644,0,5819
1645,0,6444
1646,0,6598
1647,0,6952
1648,0,5028
1649,0,8139
1650,0,6588
1651,0,6573
1652,0,6658
1653,0,6673
1654,0,5475
1655,0,6721
1656,0,6723
1657,0,5764
1658,0,6139
1659,0,7766
1660,0,6039
1661,0,6198
1662,0,6556
1663,0,6120
1664,0,6886
1665,0,6234
1666,0,6252
1667,0,6214
1668,0,7245
1669,0,6546
1670,0,7417
1671,0,8115
1672,0,6629
1673,0,5722
1674,0,6105
1675,0,6028
1676,0,5675
1677,0,5776
1678,0,7101
1679,0,6383
1680,0,6524
1681,0,8107
1682,0,6187
1683,0,6457
1684,0,6049
1685,0,5873
1686,0,7593
1687,0,6058
1688,0,7703
1689,0,6287
1690,0,6388
1691,0,6351
1692,0,5545
1693,0,7243
1694,0,4936
1695,0,6164
1696,0,5887
1697,0,5426
1698,0,6873
1699,0,6289
1700,0,6782
1701,0,8000
1702,0,7506
1703,0,7117
1704,0,8238
1705,0,8201
1706,0,5508
1707,0,5512
1708,0,5543
1709,0,7980
1710,0,5259
1711,0,7340
1712,0,5020
1713,0,6587
1714,0,6684
1715,0,5631
1716,0,8016
1717,0,8027
1718,0,7305
1719,0,7554
1720,0,5398
1721,0,5230
1722,0,6281
1723,0,4686
1724,0,7565
1725,0,5731
1726,0,7725
1727,0,4788
1728,0,8120
1729,0,5876
1730,0,4925
1731,0,5804
1732,0,6982
1733,0,6336
1734,0,5904
1735,0,6142
1736,0,7464
1737,0,6120
1738,0,6019
1739,0,7571
1740,0,8254
1741,0,6018
1742,0,8032
1743,0,7876
1744,0,5701
1745,0,7695
1746,0,5983
1747,0,5491
1748,0,8156
1749,0,5811
1750,0,5691
1751,0,5827
1752,0,6622
1753,0,7212
1754,0,5184
1755,0,7242
1756,0,8390
1757,0,5471
1758,0,5471
1759,0,5532
1760,0,8102
1761,0,5544
1762,0,5547
1763,0,5967
1764,0,5269
1765,0,7676
1766,0,5604
1767,0,6022
1768,0,6102
1769,0,6851
1770,0,7622
1771,0,5695
1772,0,7496
1773,0,5720
1774,0,5941
1775,0,6302
1776,0,8198
1777,0,5773
1778,0,7287
1779,0,5766
1780,0,5795
1781,0,5796
1782,0,7864
1783,0,5757
1784,0,5825
1785,0,7334
1786,0,8043
1787,0,7880
1788,0,7852
1789,0,6535
1790,0,5898
1791,0,5923
1792,0,5711
1793,0,7271
1794,0,7682
1795,0,7791
1796,0,5972
1797,0,6741
1798,0,6973
1799,0,7223
1800,0,6040
1801,0,7402
1802,0,6960
1803,0,6058
1804,0,6059
1805,0,6060
1806,0,5734
1807,0,8255
1808,0,7119
1809,0,6716
1810,0,7617
1811,0,5936
1812,0,6812
1813,0,6349
1814,0,7487
1815,0,6454
1816,0,6364
1817,0,6409
1818,0,6288
1819,0,7542
1820,0,7843
1821,0,8181
1822,0,6765
1823,0,6067
1824,0,6249
1825,0,6348
1826,0,7750
1827,0,6436
1828,0,7465
1829,0,6123
1830,0,6852
1831,0,7902
1832,0,6400
1833,0,6405
1834,0,7724
1835,0,6641
1836,0,6287
1837,0,7757
1838,0,6738
1839,0,6174
1840,0,6249
1841,0,6650
1842,0,6543
1843,0,6581
1844,0,6677
1845,0,6550
1846,0,6277
1847,0,6368
1848,0,6981
1849,0,6854
1850,0,6642
1851,0,6533
1852,0,7071
1853,0,6742
1854,0,6744
1855,0,6483
1856,0,6660
1857,0,7033
1858,0,6198
1859,0,6230
1860,0,6845
1861,0,6691
1862,0,6744
1863,0,6884
1864,0,6925
1865,0,6989
1866,0,7503
1867,0,7481
1868,0,7117
1869,0,7585
1870,0,6807
1871,0,7669
1872,0,7417
1873,0,6833
1874,0,7439
1875,0,7593
1876,0,7252
1877,0,6936
1878,0,6944
1879,0,6920
1880,0,7122
1881,0,6967
