Range Query No.,Compacted,Skipped
512,0,6057
513,0,6992
514,0,4575
515,0,6700
516,0,6455
517,0,6397
518,0,6480
519,0,4680
520,0,4687
521,0,4530
522,0,4548
523,0,5803
524,0,6211
525,0,6161
526,0,6034
527,0,6239
528,0,6734
529,0,6489
530,0,6052
531,0,6552
532,0,6121
533,0,4838
534,0,6577
535,0,6627
536,0,4960
537,0,6904
538,0,6464
539,0,4374
540,0,6758
541,0,6648
542,0,7002
543,0,6320
544,0,4986
545,0,6566
546,0,5058
547,0,6845
548,0,5880
549,0,7130
550,0,6548
551,0,6381
552,0,6781
553,0,5133
554,0,5773
555,0,5181
556,0,6995
557,0,6558
558,0,6925
559,0,6412
560,0,5799
561,0,6550
562,0,6757
563,0,7076
564,0,5376
565,0,5531
566,0,5390
567,0,6705
568,0,5449
569,0,6906
570,0,6781
571,0,6834
572,0,6848
573,0,5653
574,0,5688
575,0,6061
576,0,6709
577,0,5766
578,0,6262
579,0,5419
580,0,5125
581,0,6147
582,0,6970
583,0,5135
584,0,4651
585,0,6044
586,0,5912
587,0,5940
588,0,5954
589,0,4723
590,0,6418
591,0,4877
592,0,5945
593,0,5743
594,0,5278
595,0,5985
596,0,6996
597,0,6110
598,0,7231
599,0,6211
600,0,6230
601,0,7168
602,0,5383
603,0,5525
604,0,6972
605,0,6969
606,0,6355
607,0,7112
608,0,5661
609,0,6357
610,0,6574
611,0,5546
612,0,4761
613,0,4916
614,0,6608
615,0,7183
616,0,6303
617,0,7182
618,0,5586
619,0,5986
620,0,5791
621,0,6348
622,0,5246
623,0,6053
624,0,6806
625,0,5599
626,0,6824
627,0,6013
628,0,6873
629,0,6985
630,0,7427
631,0,7542
632,0,6289
633,0,6995
634,0,4681
635,0,7004
636,0,7426
637,0,7014
638,0,4358
639,0,7059
640,0,7219
641,0,6286
642,0,7164
643,0,7313
644,0,6352
645,0,7209
646,0,6843
647,0,6988
648,0,3903
649,0,3075
650,0,5842
651,0,4201
652,0,7439
653,0,3825
654,0,6743
655,0,7499
656,0,4690
657,0,2886
658,0,7537
659,0,7320
660,0,6557
661,0,6545
662,0,7599
663,0,6601
664,0,7390
665,0,3229
666,0,5328
667,0,7499
668,0,7133
669,0,7580
670,0,6772
671,0,6155
672,0,6403
673,0,3477
674,0,7082
675,0,6301
676,0,3436
677,0,3645
678,0,7738
679,0,3389
680,0,7800
681,0,7807
682,0,4334
683,0,6324
684,0,5533
685,0,7277
686,0,7940
687,0,7972
688,0,8148
689,0,8047
690,0,8068
691,0,6129
692,0,5462
693,0,8137
694,0,3456
695,0,8203
696,0,8203
697,0,6229
698,0,6507
699,0,4332
700,0,7604
701,0,3122
702,0,5073
703,0,8329
704,0,8352
705,0,3728
706,0,5778
707,0,4746
708,0,6466
709,0,7906
710,0,3947
711,0,5823
712,0,7460
713,0,6007
714,0,7732
715,0,4932
716,0,7519
717,0,4269
718,0,7418
719,0,7132
720,0,5864
721,0,6152
722,0,4922
723,0,6588
724,0,6558
725,0,3933
726,0,4049
727,0,6411
728,0,6596
729,0,6600
730,0,5444
731,0,5116
732,0,5993
733,0,6737
734,0,6765
735,0,6804
736,0,5249
737,0,4669
738,0,4798
739,0,5844
740,0,5929
741,0,4586
742,0,5643
743,0,3942
744,0,5981
745,0,6013
746,0,5554
747,0,4967
748,0,6007
749,0,5977
750,0,6030
751,0,6209
752,0,5742
753,0,6282
754,0,6572
755,0,6880
756,0,7274
757,0,6257
758,0,4879
759,0,4317
760,0,4499
761,0,5147
762,0,6508
763,0,5676
764,0,5679
765,0,4434
766,0,5047
767,0,4422
768,0,6954
769,0,4636
770,0,5365
771,0,5036
772,0,6693
773,0,5916
774,0,5686
775,0,4651
776,0,4174
777,0,5934
778,0,5190
779,0,5400
780,0,7460
781,0,5379
782,0,5391
783,0,4021
784,0,4698
785,0,4510
786,0,4084
787,0,5241
788,0,5239
789,0,6268
790,0,6060
791,0,6170
792,0,5410
793,0,5172
794,0,5139
795,0,4113
796,0,5871
797,0,5974
798,0,5975
799,0,6041
800,0,5468
801,0,4558
802,0,4605
803,0,5961
804,0,5604
805,0,6175
806,0,6986
807,0,4547
808,0,4784
809,0,7158
810,0,3343
811,0,7027
812,0,6442
813,0,6474
814,0,5853
815,0,6512
816,0,8442
817,0,7087
818,0,4847
819,0,6566
820,0,6572
821,0,9034
822,0,7235
823,0,4897
824,0,5522
825,0,8770
826,0,5130
827,0,3917
828,0,5167
829,0,5554
830,0,5588
831,0,8044
832,0,7618
833,0,5180
834,0,5760
835,0,5767
836,0,7736
837,0,5043
838,0,5775
839,0,5265
840,0,5794
841,0,7712
842,0,6913
843,0,4656
844,0,4434
845,0,5273
846,0,4866
847,0,5152
848,0,4467
849,0,6234
850,0,5226
851,0,5229
852,0,4425
853,0,5330
854,0,5486
855,0,4869
856,0,4998
857,0,5823
858,0,5077
859,0,5065
860,0,4940
861,0,5036
862,0,4366
863,0,4995
864,0,8217
865,0,6459
866,0,4158
867,0,6524
868,0,4698
869,0,6029
870,0,4285
871,0,8086
872,0,4304
873,0,4306
874,0,5205
875,0,8052
876,0,4324
877,0,5912
878,0,5885
879,0,5225
880,0,5472
881,0,5483
882,0,8543
883,0,8153
884,0,4504
885,0,5086
886,0,5922
887,0,5595
888,0,8761
889,0,8370
890,0,4333
891,0,5710
892,0,4404
893,0,4414
894,0,4423
895,0,6000
896,0,5790
897,0,4449
898,0,4517
899,0,4518
900,0,5967
901,0,4784
902,0,6042
903,0,4501
904,0,7379
905,0,5722
906,0,6199
907,0,4551
908,0,4041
909,0,9391
910,0,8948
911,0,4095
912,0,6192
913,0,6571
914,0,8898
915,0,7516
916,0,8184
917,0,6705
918,0,6400
919,0,7640
920,0,8231
921,0,6775
922,0,8753
923,0,7472
924,0,6513
925,0,8881
926,0,7836
927,0,7666
928,0,9167
929,0,6599
930,0,7784
931,0,6356
932,0,4701
933,0,4704
934,0,5302
935,0,8338
936,0,4747
937,0,5808
938,0,6509
939,0,6575
940,0,5829
941,0,8071
942,0,8009
943,0,8514
944,0,5007
945,0,7057
946,0,5070
947,0,6586
948,0,8256
949,0,5176
950,0,5180
951,0,7209
952,0,6825
953,0,8206
954,0,7107
955,0,8584
956,0,5481
957,0,5507
958,0,8892
959,0,7879
960,0,5484
961,0,5519
962,0,8436
963,0,5613
964,0,5628
965,0,7978
966,0,6550
967,0,8017
968,0,5835
969,0,7196
970,0,5954
971,0,7298
972,0,7607
973,0,6424
974,0,8375
975,0,8066
976,0,7609
977,0,7911
978,0,8129
979,0,6283
980,0,7339
981,0,6486
982,0,6363
983,0,7954
984,0,7758
985,0,7903
986,0,8361
987,0,6348
988,0,8111
989,0,8216
990,0,7736
991,0,8015
992,0,8327
993,0,6558
994,0,6599
995,0,7802
996,0,6626
997,0,6641
998,0,7430
999,0,7113
1000,0,6695
