Range Query No.,Compacted,Skipped
162,0,1573
163,3101,1893
164,20816,2575
165,4054,1051
166,2027,812
167,0,1554
168,0,1702
169,0,2263
170,2027,736
171,0,1295
172,0,2467
173,4054,2596
174,2027,2124
175,14208,2595
176,0,786
177,6081,1770
178,0,1147
179,0,2406
180,2027,1235
181,8108,2228
182,2027,2732
183,8567,2760
184,24372,2797
185,0,1875
186,25641,2531
187,4054,1239
188,0,387
189,4054,1487
190,0,991
191,0,784
192,0,1656
193,0,1316
194,0,527
195,0,1379
196,16376,1850
197,0,1429
198,0,574
199,2027,914
200,0,1015
201,0,463
202,2027,1161
203,6081,1835
204,0,1289
205,4845,1354
206,0,1282
207,0,1272
208,0,1313
209,8108,1886
210,5008,1275
211,0,1857
212,0,1630
213,0,2516
214,0,2086
215,0,1779
216,0,1936
217,0,1573
218,0,2550
219,0,2098
220,0,2086
221,0,1710
222,0,2188
223,0,1942
224,0,2236
225,2027,2672
226,0,1921
227,27064,2852
228,2027,2387
229,16208,1391
230,9710,3010
231,7477,2226
232,0,2116
233,2027,480
234,0,2179
235,0,2339
236,0,2462
237,6081,1648
238,2027,807
239,6081,1085
240,0,2851
241,30265,3305
242,0,203
243,2027,838
244,0,784
245,0,1182
246,0,2209
247,0,1742
248,4054,1042
249,11327,3415
250,0,1101
251,33519,3358
252,8995,2023
253,4054,1104
254,32694,1565
255,33104,92
256,0,394
257,0,1114
258,0,101
259,33206,197
260,0,1026
261,0,1853
262,2027,121
263,0,267
264,0,1616
265,0,1699
266,0,498
267,0,752
268,2027,558
269,0,616
270,0,538
271,6081,1863
272,0,633
273,0,1055
274,0,2919
275,0,1157
276,0,1584
277,4054,1235
278,0,1322
279,2027,3117
280,0,1362
281,0,1444
282,0,1529
283,6243,3080
284,0,1977
285,0,1619
286,0,2937
287,0,2876
288,0,1796
289,0,2624
290,0,1912
291,0,1872
292,0,1855
293,1952,2456
294,4054,2683
295,0,3712
296,2027,2267
297,0,3125
298,0,3476
299,0,3887
300,1609,3224
301,0,2575
302,0,2554
303,8108,2655
304,0,2561
305,0,2641
306,0,2654
307,0,2620
308,2027,2694
309,0,2711
310,0,2824
311,12162,4219
312,37311,4046
313,14189,4896
314,1697,2835
315,0,2988
316,2027,1135
317,2027,2517
318,36486,4701
319,0,728
320,0,1129
321,2027,3308
322,0,582
323,4054,3721
324,0,1612
325,12641,3708
326,0,3560
327,4054,1555
328,0,1038
329,0,1798
330,2027,3740
331,0,1863
332,0,3904
333,0,4023
334,2027,4103
335,0,4055
336,4054,2013
337,2027,4218
338,12162,4298
339,42607,4086
340,8108,2250
341,0,1049
342,2027,2277
343,0,1191
344,0,2293
345,0,1287
346,6081,3186
347,2027,2436
348,2027,458
349,0,1869
350,0,2319
351,6081,1555
352,0,853
353,0,2799
354,0,950
355,2027,890
356,0,2513
357,0,1796
358,0,2994
359,10135,2530
360,0,2641
361,11197,3155
362,0,2902
363,10135,2832
364,0,2131
365,0,2856
366,2027,3955
367,8108,2646
368,0,2354
369,0,3144
370,0,3026
371,0,2818
372,0,3652
373,0,3468
374,0,2764
375,2027,3765
376,0,3635
377,0,4118
378,2027,4293
379,2027,2751
380,0,3151
381,4054,3778
382,0,4102
383,0,4033
384,8108,3069
385,0,3145
386,0,3290
387,0,3906
388,4402,4201
389,0,4447
390,2027,3899
391,0,4083
392,0,5278
393,16216,4843
394,0,4548
395,0,4428
396,5178,4795
397,16216,5282
398,46742,4742
399,2027,3856
400,14189,4505
401,0,4300
402,4054,4664
403,14189,4761
404,4054,3100
405,4054,744
406,8108,2427
407,0,1365
408,0,4287
409,0,1189
410,0,4855
411,0,4666
412,0,4992
413,11497,3198
414,0,1928
415,48648,4972
416,2027,5494
417,0,4708
418,0,996
419,12162,3406
420,2027,1056
421,0,2691
422,0,1264
423,51070,5526
424,0,672
425,4054,884
426,2027,91
427,39937,5208
428,0,1475
429,0,1126
430,0,1738
431,4054,913
432,2027,474
433,8108,1368
434,0,1000
435,0,1393
436,0,1433
437,0,1395
438,0,1433
439,0,809
440,0,1573
441,0,864
442,6081,2974
443,0,939
444,0,1876
445,0,2489
446,4054,2078
447,0,2036
448,6081,1569
449,2027,1804
450,6081,1462
451,6081,2288
452,0,1505
453,0,2323
454,0,1708
455,0,3181
456,0,2406
457,0,2628
458,2027,3265
459,0,2522
460,0,1928
461,8108,2621
462,0,2006
463,0,2021
464,0,2065
465,0,3039
466,0,3438
467,10135,3523
468,0,2753
469,0,2776
470,0,3542
471,0,3569
472,2027,2248
473,2027,2576
474,10135,2522
475,0,3294
476,8108,2416
477,0,3703
478,0,2575
479,32320,4662
480,0,2594
481,0,3438
482,0,4079
483,0,3854
484,2027,3250
485,0,2920
486,0,4338
487,0,4533
488,0,5212
489,0,4658
490,0,4745
491,0,4733
492,0,4067
493,0,3475
494,12162,3840
495,2027,5017
496,6491,3908
497,0,3378
498,4054,4003
499,4054,4548
500,12162,4161
