

               Level           Num Files         Num Entries
             Level-0                   0                   0
             Level-1                   3                1683
             Level-2                  13                4148
             Level-3                  30               17952
             Level-4                  86               44757
             Level-5                  96              161563
             Total:                  228              230103
rocksdb.timestamp.filter.table.filtered COUNT : 0
rocksdb.bytes.compressed.from COUNT : 0
rocksdb.bytes.compressed.to COUNT : 0
rocksdb.bytes.compression_bypassed COUNT : 4636940894
rocksdb.bytes.compression.rejected COUNT : 0
rocksdb.number.block_compression_bypassed COUNT : 1122196
rocksdb.number.block_compression_rejected COUNT : 0
rocksdb.bytes.decompressed.from COUNT : 0
rocksdb.bytes.decompressed.to COUNT : 0
rocksdb.db.get.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.db.write.micros P50 : 13.564214 P95 : 21.958036 P99 : 47.238762 P100 : 3462.000000 COUNT : 500001 SUM : 7299796
rocksdb.compaction.times.micros P50 : 21031.315240 P95 : 46003.606557 P99 : 49379.081967 P100 : 56768.000000 COUNT : 1514 SUM : 33580682
rocksdb.compaction.times.cpu_micros P50 : 8881.075697 P95 : 19931.228070 P99 : 21631.157895 P100 : 23823.000000 COUNT : 1514 SUM : 14149971
rocksdb.subcompaction.setup.times.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.table.sync.micros P50 : 754.743590 P95 : 2756.691450 P99 : 2898.104089 P100 : 11579.000000 COUNT : 951 SUM : 934411
rocksdb.compaction.outfile.sync.micros P50 : 823.716861 P95 : 2111.846154 P99 : 2749.753846 P100 : 15923.000000 COUNT : 5183 SUM : 4771273
rocksdb.wal.file.sync.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.manifest.file.sync.micros P50 : 478.111624 P95 : 987.624339 P99 : 1474.000000 P100 : 5812.000000 COUNT : 3766 SUM : 1892955
rocksdb.table.open.io.micros P50 : 230.766877 P95 : 540.463822 P99 : 1114.637342 P100 : 5459.000000 COUNT : 13311 SUM : 3519535
rocksdb.db.multiget.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.read.block.compaction.micros P50 : 1.579390 P95 : 2.839433 P99 : 5.132824 P100 : 12188.000000 COUNT : 760565 SUM : 11857665
rocksdb.read.block.get.micros P50 : 1.830907 P95 : 4.196509 P99 : 699.225581 P100 : 13562.000000 COUNT : 927357 SUM : 19549918
rocksdb.write.raw.block.micros P50 : 0.689069 P95 : 2.638983 P99 : 30.691696 P100 : 40631.000000 COUNT : 1146732 SUM : 7040115
rocksdb.numfiles.in.singlecompaction P50 : 2.248810 P95 : 5.120915 P99 : 5.991503 P100 : 11.000000 COUNT : 1665 SUM : 4739
rocksdb.db.seek.micros P50 : 870.000000 P95 : 1281.702128 P99 : 1330.000000 P100 : 1330.000000 COUNT : 100 SUM : 87270
rocksdb.db.write.stall P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.sst.read.micros P50 : 168.949645 P95 : 1491.434049 P99 : 4062.164179 P100 : 13545.000000 COUNT : 71699 SUM : 30758749
rocksdb.file.read.flush.micros P50 : 135.646688 P95 : 248.535316 P99 : 783.543750 P100 : 2775.000000 COUNT : 1577 SUM : 236443
rocksdb.file.read.compaction.micros P50 : 95.009213 P95 : 2661.280168 P99 : 5837.518987 P100 : 12165.000000 COUNT : 27890 SUM : 12559673
rocksdb.file.read.db.open.micros P50 : 142.400000 P95 : 311.750000 P99 : 319.000000 P100 : 319.000000 COUNT : 41 SUM : 5625
rocksdb.num.subcompactions.scheduled P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.bytes.per.read P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.bytes.per.write P50 : 1040.000000 P95 : 1040.000000 P99 : 1040.000000 P100 : 1040.000000 COUNT : 500001 SUM : 520000025
rocksdb.bytes.per.multiget P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.bytes.compressed P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.bytes.decompressed P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.compression.times.nanos P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.decompression.times.nanos P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.read.num.merge_operands P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.key.size P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.value.size P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.write.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.get.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.multiget.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.seek.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.next.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.prev.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.blob.file.write.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.blob.file.read.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.blob.file.sync.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.compression.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.blobdb.decompression.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.db.flush.micros P50 : 9497.864322 P95 : 13941.809896 P99 : 21029.189189 P100 : 183301.000000 COUNT : 949 SUM : 9273146
rocksdb.sst.batch.size P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.num.index.and.filter.blocks.read.per.level P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.num.sst.read.per.level P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.error.handler.autoresume.retry.count P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.async.read.bytes P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.poll.wait.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.prefetched.bytes.discarded P50 : 4486.498911 P95 : 17117.957166 P99 : 61559.090909 P100 : 943969.000000 COUNT : 21457 SUM : 155743220
rocksdb.multiget.io.batch.size P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.num.level.read.per.multiget P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.async.prefetch.abort.micros P50 : 0.000000 P95 : 0.000000 P99 : 0.000000 P100 : 0.000000 COUNT : 0 SUM : 0
rocksdb.table.open.prefetch.tail.read.bytes P50 : 5422.709163 P95 : 19188.455371 P99 : 21465.056120 P100 : 28672.000000 COUNT : 13311 SUM : 87469056
