Range Query No.,Compacted,Skipped
264,20939,256
265,21286,638
266,0,97
267,21183,249
268,21115,85
269,21629,284
270,21611,223
271,21591,181
272,0,45
273,21546,159
274,0,12
275,0,63
276,0,121
277,21972,170
278,0,51
279,21947,137
280,0,39
281,0,203
282,0,152
283,21336,290
284,22260,185
285,21286,48
286,21743,207
287,22114,269
288,21392,133
289,22548,241
290,0,52
291,21121,128
292,22539,61
293,0,81
294,0,121
295,22514,17
296,0,133
297,0,92
298,0,122
299,22447,80
300,22883,277
301,22878,9
302,22872,62
303,22268,122
304,22322,63
305,0,88
306,22355,113
307,0,203
308,23114,265
309,23086,67
310,0,19
311,23042,222
312,23508,213
313,0,234
314,23505,35
315,23468,382
316,0,71
317,0,85
318,23347,204
319,23809,188
320,23794,197
321,23742,78
322,23755,225
323,23714,42
324,0,89
325,0,158
326,24053,160
327,24023,254
328,24404,161
329,23415,404
330,23999,112
331,23289,185
332,24666,368
333,25060,304
334,25053,162
335,25044,44
336,0,9
337,24904,295
338,25350,108
339,25295,216
340,25678,118
341,25666,82
342,25622,162
343,0,55
344,25608,574
345,25573,161
346,0,12
347,0,12
348,0,130
349,0,190
350,25912,261
351,25887,321
352,25887,107
353,26285,70
354,26278,276
355,26239,190
356,26194,139
357,26600,171
358,0,208
359,26546,109
360,0,152
361,26542,169
362,0,56
363,0,242
364,0,198
365,0,323
366,25894,364
367,26113,98
368,26828,202
369,25618,261
370,27078,318
371,27079,397
372,25580,49
373,27523,46
374,27500,38
375,25548,58
376,27459,227
377,25538,22
378,25536,17
379,27460,112
380,25608,162
381,27778,26
382,27768,199
383,27743,393
384,0,96
385,0,120
386,0,128
387,28015,323
388,0,141
389,28457,403
390,28432,178
391,0,304
392,28375,119
393,0,47
394,0,47
395,0,52
396,0,265
397,28706,317
398,28709,107
399,28666,251
400,0,67
401,29033,436
402,0,104
403,28947,254
404,0,189
405,0,128
406,0,120
407,29364,218
408,29316,287
409,0,40
410,0,188
411,0,250
412,29244,386
413,29037,163
414,29650,117
415,29587,213
416,0,110
417,29957,340
418,0,156
419,0,58
420,0,251
421,0,75
422,0,228
423,0,103
424,30283,375
425,30220,221
426,30578,423
427,30609,102
428,30577,379
429,0,27
430,0,112
431,30552,304
432,0,81
433,0,80
434,0,126
435,30447,152
436,30407,42
437,30840,186
438,30371,39
439,30833,113
440,30785,49
441,30288,88
442,31234,301
443,30239,150
444,0,68
445,0,132
446,0,180
447,31540,184
448,0,88
449,0,235
450,0,183
451,31497,74
452,31483,118
453,0,241
454,0,161
455,0,337
456,31847,388
457,31838,327
458,31797,192
459,31763,138
460,31733,165
461,0,54
462,32149,114
463,0,21
464,0,82
465,0,126
466,0,194
467,32405,361
468,32340,256
469,0,31
470,32320,126
471,32657,400
472,32612,386
473,0,21
474,0,31
475,0,31
476,0,44
477,33070,47
478,32523,140
479,33013,137
480,33026,117
481,0,25
482,0,14
483,0,48
484,0,93
485,0,104
486,0,114
487,32860,239
488,0,23
489,33339,72
490,33332,13
491,33588,659
492,33595,270
493,32687,398
494,33566,172
495,32630,97
496,32622,22
497,32600,41
498,33408,149
499,33867,111
500,34314,134
501,34260,87
502,33685,129
503,34184,330
504,0,101
505,34567,152
506,34539,172
507,0,30
508,34510,506
509,0,46
510,0,67
511,34900,103
512,34855,239
513,35235,433
514,35205,221
515,0,163
516,0,90
517,0,238
518,35107,188
519,0,163
520,0,238
521,0,153
522,34835,255
523,35487,152
524,35486,226
525,0,27
526,0,42
527,0,45
528,35831,156
529,35777,77
530,35708,100
531,34343,417
532,36124,257
533,36043,194
534,34752,501
535,36443,231
536,36436,124
537,36387,87
538,0,61
539,0,38
540,36337,632
541,0,64
542,0,49
543,36788,61
544,36788,211
545,36760,33
546,36167,247
547,37081,227
548,36100,59
549,37025,159
550,0,50
551,36458,333
552,37383,44
553,37377,10
554,35918,220
555,37313,30
556,0,218
557,37718,276
558,37701,141
559,37679,337
560,0,18
561,0,86
562,0,140
563,0,231
564,37998,230
565,37899,36
566,37985,19
567,37936,340
568,37724,113
569,37941,123
570,0,36
571,0,112
572,38203,422
573,38170,308
574,38625,196
575,0,85
576,0,271
577,38570,101
578,0,40
579,38517,64
580,38902,86
581,37787,342
582,37490,243
583,0,33
584,0,64
585,37805,87
586,39262,143
587,0,80
588,38997,52
589,0,84
590,39216,419
591,39226,87
592,39192,163
593,39191,18
594,0,130
595,0,32
596,0,81
597,39117,105
598,39028,143
599,39447,163
600,39417,38
601,39869,219
602,39084,151
603,39814,231
604,0,85
605,40203,113
606,40126,201
607,0,170
608,40085,175
609,40026,439
610,40508,53
611,40373,160
612,40367,307
613,40328,249
614,40784,200
615,40745,323
616,0,74
617,0,60
618,0,181
619,0,103
620,0,106
621,41099,190
622,40143,278
623,41059,165
624,41011,77
625,40990,16
626,0,10
627,40993,136
628,40937,121
629,0,37
630,0,87
631,41360,241
632,41362,148
633,0,138
634,0,148
635,40799,144
636,0,44
637,0,85
638,41269,106
639,40752,58
640,41647,188
641,0,132
642,0,264
643,0,247
644,0,237
645,0,299
646,0,393
647,0,344
648,41858,376
649,42276,471
650,42291,113
651,0,184
652,0,41
653,0,177
654,0,378
655,42159,445
656,42632,196
657,42627,116
658,0,45
659,0,39
660,42566,148
661,0,49
662,0,110
663,42511,312
664,0,112
665,0,136
666,42924,287
667,42885,153
668,42846,42
669,42807,239
670,42828,165
671,43268,82
672,0,87
673,0,188
674,0,409
675,0,196
676,0,218
677,43530,233
678,0,226
679,0,301
680,0,349
681,0,118
682,43878,340
683,43848,166
684,0,34
685,0,563
686,0,392
687,0,207
688,44194,359
689,44198,621
690,44116,217
691,44043,272
692,43937,71
693,0,148
694,44475,154
695,44468,212
696,44427,122
697,0,34
698,44391,555
699,43905,130
700,44382,69
701,44355,29
702,0,58
703,0,168
704,0,200
705,0,174
706,0,209
707,45097,234
708,44132,326
709,44133,249
710,45045,250
711,45020,70
712,45019,96
713,0,12
714,0,182
715,42567,257
716,45289,169
717,45655,238
718,45657,310
719,45628,114
720,45611,134
721,0,125
722,0,152
723,45905,187
724,46311,110
725,46314,319
726,46250,80
727,46222,232
728,46208,41
729,0,102
730,46636,163
731,0,110
732,0,173
733,46384,175
734,45963,268
735,45906,90
736,47284,193
737,47288,97
738,46569,101
739,46056,94
740,47183,957
741,47172,80
742,47146,68
743,0,109
744,47567,165
745,47558,97
746,46701,289
747,0,75
748,47505,120
749,46584,148
750,47384,148
751,47780,401
752,48211,119
753,48107,34
754,0,30
755,48174,145
756,48163,164
757,0,79
758,48453,195
759,47953,225
760,48428,302
761,47931,25
762,47931,2
763,48410,131
764,48384,132
765,48389,140
766,48366,46
767,48329,65
768,48718,172
769,49121,220
770,49059,173
771,0,106
772,49398,309
773,0,103
774,49371,277
775,49361,124
776,49318,250
777,49320,251
778,0,16
779,0,102
780,49740,114
781,49703,86
782,49656,134
783,49666,24
784,49611,40
785,49597,165
786,50011,140
787,0,88
788,0,94
789,0,110
790,49862,176
791,50370,199
792,50267,156
793,50266,129
794,0,52
795,50691,362
796,0,3
797,0,13
798,0,96
799,0,137
800,49955,244
801,0,145
802,50997,208
803,50627,116
804,50955,376
805,50955,198
806,51300,169
807,51271,37
808,51242,159
809,51218,215
810,51064,115
811,0,41
812,51604,203
813,51509,163
814,51504,40
815,51478,92
816,51502,221
817,51479,85
818,0,10
819,0,20
820,0,36
821,51918,101
822,51834,112
823,51324,162
824,51786,396
825,0,37
826,51766,350
827,51212,93
828,52150,83
829,52075,29
830,52111,30
831,52114,192
832,51645,236
833,52431,102
834,52467,157
835,51815,9
836,51772,23
837,52433,159
838,52346,23
839,52337,15
840,0,37
841,52778,172
842,0,136
843,52760,138
844,52716,268
845,0,219
846,53144,112
847,53100,289
848,0,9
849,0,2
850,53076,95
851,53468,155
852,53342,208
853,53361,202
854,0,117
855,53693,134
856,53660,245
857,0,212
858,0,128
859,0,79
860,54053,268
861,53510,132
862,53970,199
863,0,8
864,0,44
865,0,51
866,53903,91
867,53934,564
868,53892,12
869,54378,49
870,54379,4
871,0,1
872,0,41
873,0,11
874,0,11
875,54665,305
876,0,63
877,0,88
878,0,98
879,54534,281
880,54046,348
881,54045,4
882,54024,155
883,54960,234
884,54880,102
885,0,3
886,55318,133
887,0,19
888,54537,137
889,55262,103
890,55200,177
891,0,104
892,0,113
893,55620,224
894,0,42
895,55598,56
896,55516,215
897,0,12
898,0,76
899,0,124
900,55811,197
901,55779,285
902,55794,283
903,56170,867
904,56088,238
905,56083,178
906,56530,18
907,56512,154
908,56489,47
909,56403,122
910,0,106
911,0,94
912,56329,149
913,56717,287
914,56701,360
915,0,6
916,56688,627
917,57116,107
918,56183,158
919,57120,286
920,57119,227
921,57060,71
922,0,142
923,0,166
924,0,197
925,0,274
926,57743,268
927,57661,426
928,0,125
929,57634,322
930,57638,143
931,58087,109
932,0,41
933,0,17
934,0,66
935,58033,124
936,57965,73
937,0,333
938,0,180
939,58334,343
940,58293,140
941,0,266
942,58265,80
943,0,242
944,58645,460
945,58627,89
946,58613,14
947,57554,367
948,57663,78
949,58908,127
950,58883,254
951,59279,240
952,0,76
953,0,171
954,0,149
955,59612,531
956,59596,470
957,59600,190
958,0,39
959,59378,126
960,59512,149
961,59406,54
962,58740,233
963,59424,165
964,59247,84
965,0,112
966,59797,98
967,0,195
968,0,126
969,58975,386
970,60539,269
971,60483,127
972,60381,509
973,0,75
974,60338,249
975,60783,352
976,60782,229
977,0,39
978,60721,99
979,0,142
980,61086,282
981,0,25
982,0,144
983,61019,219
984,60621,171
985,61011,155
986,0,17
987,61482,181
988,61478,145
989,61776,193
990,0,187
991,0,234
992,0,102
993,61111,274
994,61202,57
995,0,54
996,61611,250
997,0,85
998,62072,100
999,62073,32
1000,0,83
